system:index,date,pdd_degCday,precip_mm,precip_volume_m3,snowfall_mm_we,snowfall_volume_m3,source,ssrd_wm2,t2m_C,timestamp,.geo
4774,2013-01-26,3.048761397723943,207.05541488846407,3.5115037280932724E7,0.0,0.0,ERA5-Land Daily,2162.38919767202,3.048761397723943,1359158400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4775,2013-01-27,1.6602141403353958,17.39360529650687,2949824.3200530596,0.0,0.0,ERA5-Land Daily,5401.429737539995,1.6602141403353958,1359244800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4776,2013-01-28,3.9471690848727428,8.103185270513752,1374239.1283109998,0.0,0.0,ERA5-Land Daily,2775.285851040546,3.9471690848727428,1359331200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4777,2013-01-29,3.886969570965452,26.707146886648307,4529330.754750774,0.0,0.0,ERA5-Land Daily,2704.036435708054,3.886969570965452,1359417600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4778,2013-01-30,0.9220929357691984,15.097647438979928,2560447.1776782097,0.0,0.0,ERA5-Land Daily,5300.855896575542,0.9220929357691984,1359504000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4779,2013-01-31,4.539425529769863,11.381830879030904,1930272.7043276613,0.0,0.0,ERA5-Land Daily,2192.029661508432,4.539425529769863,1359590400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4780,2013-02-01,2.7758464364723228,70.39653707553373,1.1938721936770048E7,0.0,0.0,ERA5-Land Daily,1052.576491141325,2.7758464364723228,1359676800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4781,2013-02-02,0.9530503054780494,30.62467169494981,5193713.426252453,0.0,0.0,ERA5-Land Daily,4601.9012513199405,0.9530503054780494,1359763200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4782,2013-02-03,3.254026488642782,50.194274202328074,8512570.467444995,0.0,0.0,ERA5-Land Daily,1325.3902179091624,3.254026488642782,1359849600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4783,2013-02-04,5.165441138793634,35.84607791542886,6079224.554709449,0.0,0.0,ERA5-Land Daily,1336.8964868418939,5.165441138793634,1359936000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4784,2013-02-05,3.724364049066432,152.4568909526236,2.5855539264308996E7,0.011950537967950448,2026.721138869197,ERA5-Land Daily,1694.922323401589,3.724364049066432,1360022400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4785,2013-02-06,3.804358814095204,33.39061164122947,5662795.987472843,8.911649813354192E-4,151.13486193979486,ERA5-Land Daily,3980.8721919388922,3.804358814095204,1360108800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4786,2013-02-07,4.373594915489282,4.778214805247957,810349.2058537555,0.0,0.0,ERA5-Land Daily,1608.6159714576995,4.373594915489282,1360195200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4787,2013-02-08,1.6103642736396413,6.219893309730297,1054847.0107495463,0.0,0.0,ERA5-Land Daily,4681.095625244078,1.6103642736396413,1360281600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4788,2013-02-09,1.2211494510443635,6.908937053335764,1171703.6346535052,0.0,0.0,ERA5-Land Daily,4282.926375574287,1.2211494510443635,1360368000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4789,2013-02-10,1.4132639922193289,21.404727616787724,3630080.4239125815,0.1827291246907881,30989.48187027936,ERA5-Land Daily,2658.351697974379,1.4132639922193289,1360454400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4790,2013-02-11,0.4612653099634641,18.633697539633175,3160134.6148726027,1.622216899449423,275115.7555218291,ERA5-Land Daily,2918.21751623309,0.4612653099634641,1360540800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4791,2013-02-12,2.4678962871718113,20.523256228557255,3480589.5222790167,0.07638972668529428,12955.12170922616,ERA5-Land Daily,2812.0050968523137,2.4678962871718113,1360627200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4792,2013-02-13,0.6045717508456907,125.85217600352064,2.134358019388534E7,12.25617434425319,2078554.7639596649,ERA5-Land Daily,1424.9819659008224,0.6045717508456907,1360713600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4793,2013-02-14,0.0,26.93604662972058,4568150.425397439,2.875435929622726,487652.2544557756,ERA5-Land Daily,4526.504141703519,-0.4423136838569864,1360800000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4794,2013-02-15,3.633644871040656,28.012491246352578,4750707.316576806,0.13233292931540658,22442.667094259286,ERA5-Land Daily,2334.6265538517728,3.633644871040656,1360886400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4795,2013-02-16,4.61636574447215,20.942984810112584,3551772.325187735,0.0,0.0,ERA5-Land Daily,1177.9450601141675,4.61636574447215,1360972800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4796,2013-02-17,2.3559091475910274,30.64656903950682,5197427.050795365,0.0,0.0,ERA5-Land Daily,1693.630844577024,2.3559091475910274,1361059200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4797,2013-02-18,1.1387840224094115,28.940340398424542,4908063.537295012,0.0,0.0,ERA5-Land Daily,3925.49087275148,1.1387840224094115,1361145600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4798,2013-02-19,0.5351204996289034,31.97206577209015,5422221.303123858,0.0,0.0,ERA5-Land Daily,4031.9675210714504,0.5351204996289034,1361232000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4799,2013-02-20,2.9712969007436185,19.795554210674936,3357176.7465198673,0.0,0.0,ERA5-Land Daily,3962.9116532515536,2.9712969007436185,1361318400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4800,2013-02-21,5.020003317539109,44.33230473671637,7518424.6421086835,0.0,0.0,ERA5-Land Daily,1151.8541483643412,5.020003317539109,1361404800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4801,2013-02-22,5.020155876375141,16.603132578228475,2815766.1067633545,0.0,0.0,ERA5-Land Daily,1156.9802512567267,5.020155876375141,1361491200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4802,2013-02-23,3.3178846061719782,119.62869215452099,2.0288124254746407E7,0.0,0.0,ERA5-Land Daily,1323.6647657997512,3.3178846061719782,1361577600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4803,2013-02-24,2.961053591700003,65.82302582444292,1.1163088910348933E7,0.0,0.0,ERA5-Land Daily,2059.652994482683,2.961053591700003,1361664000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4804,2013-02-25,4.593611179032674,293.1633756241595,4.971829821495768E7,0.0,0.0,ERA5-Land Daily,985.3327086642961,4.593611179032674,1361750400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4805,2013-02-26,1.3444923103240962,79.13326659827592,1.3420405393683158E7,0.0,0.0,ERA5-Land Daily,2418.3338444123046,1.3444923103240962,1361836800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4806,2013-02-27,0.0,13.655595379806858,2315886.0207232684,0.5763895715544352,97751.32567471184,ERA5-Land Daily,2677.5938007712866,-0.09294897861049377,1361923200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4807,2013-02-28,1.2920436348934126,6.991702209667611,1185739.9811635474,0.27053990035203823,45881.52737738873,ERA5-Land Daily,3585.985998651108,1.2920436348934126,1362009600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4808,2013-03-01,5.138567909461556,172.21583696662933,2.920650753667947E7,0.006506804441545573,1103.504975553003,ERA5-Land Daily,723.1896283989709,5.138567909461556,1362096000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4809,2013-03-02,2.1374803369679847,13.027150368226717,2209306.4848896354,0.0,0.0,ERA5-Land Daily,3177.5032967323314,2.1374803369679847,1362182400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4810,2013-03-03,1.4809528247666364,68.53625009060022,1.1623231289667856E7,15.180564155658207,2574509.227680325,ERA5-Land Daily,3041.2001381491486,1.4809528247666364,1362268800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4811,2013-03-04,0.4096176872847282,19.084817431345858,3236641.1473107636,2.6090055969031294,442467.67876496527,ERA5-Land Daily,2527.085253960217,0.4096176872847282,1362355200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4812,2013-03-05,0.5302066711167807,10.91520575395941,1851136.601212793,0.0,0.0,ERA5-Land Daily,1962.952616720339,0.5302066711167807,1362441600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4813,2013-03-06,2.6957614529023735,40.92624503835904,6940782.597087414,0.0,0.0,ERA5-Land Daily,1129.6579393985576,2.6957614529023735,1362528000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4814,2013-03-07,4.2736719783441295,18.941370345020392,3212313.6029822403,0.0,0.0,ERA5-Land Daily,1445.3520147589265,4.2736719783441295,1362614400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4815,2013-03-08,3.1278359537356755,13.856198386751279,2349906.778264505,0.0,0.0,ERA5-Land Daily,1062.848492394216,3.1278359537356755,1362700800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4816,2013-03-09,2.0235673909574294,21.707124480079486,3681364.6520205373,0.0,0.0,ERA5-Land Daily,2166.5549075351405,2.0235673909574294,1362787200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4817,2013-03-10,5.974223767161081,40.40158927275504,6851804.934857402,0.0,0.0,ERA5-Land Daily,548.598686210437,5.974223767161081,1362873600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4818,2013-03-11,1.3878376944805042,18.9519044963534,3214100.115626601,0.0,0.0,ERA5-Land Daily,1845.4713635612638,1.3878376944805042,1362960000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4819,2013-03-12,0.9158555364469956,12.889694032387748,2185994.9266766524,0.0,0.0,ERA5-Land Daily,2061.957896746459,0.9158555364469956,1363046400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4820,2013-03-13,3.937835405624742,26.092513798775894,4425093.61704365,0.0,0.0,ERA5-Land Daily,574.5062659002361,3.937835405624742,1363132800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4821,2013-03-14,3.7924973759974967,17.096830380446885,2899493.5318092178,0.0,0.0,ERA5-Land Daily,550.601612127003,3.7924973759974967,1363219200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4822,2013-03-15,1.415812674516171,39.57109419081151,6710959.230436739,0.0,0.0,ERA5-Land Daily,777.0372054549078,1.415812674516171,1363305600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4823,2013-03-16,2.434034321630682,11.937885298976274,2024575.3416053546,0.0,0.0,ERA5-Land Daily,1709.8531706682131,2.434034321630682,1363392000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4824,2013-03-17,2.4297638750445447,4.175071564802532,708060.6596431069,0.0036776806298108706,623.7069071230935,ERA5-Land Daily,1289.822711755949,2.4297638750445447,1363478400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4825,2013-03-18,3.0541228640377933,0.7390903011141942,125344.14273387198,0.0012177742115046495,206.5253249222157,ERA5-Land Daily,1722.0233003522674,3.0541228640377933,1363564800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4826,2013-03-19,4.874539371163919,92.24391538432585,1.5643872580703381E7,0.0,0.0,ERA5-Land Daily,396.7095729254507,4.874539371163919,1363651200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4827,2013-03-20,4.078803066725327,95.39527280188999,1.6178319039217489E7,0.6748530775948636,114449.99393839134,ERA5-Land Daily,1673.6740234102167,4.078803066725327,1363737600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4828,2013-03-21,4.998181590227419,242.5685238316616,4.113779280835498E7,0.08019016215272662,13599.646911305772,ERA5-Land Daily,437.45082747541716,4.998181590227419,1363824000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4829,2013-03-22,2.254379232573237,137.7725994876647,2.336519414334765E7,0.27195843489599575,46122.100141072275,ERA5-Land Daily,403.5321624168087,2.254379232573237,1363910400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4830,2013-03-23,0.6079666389937014,33.06658920538377,5607844.225304684,0.021783964164608986,3694.3960831877057,ERA5-Land Daily,2721.141906692393,0.6079666389937014,1363996800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4831,2013-03-24,4.773646113205928,5.426792426485078,920343.0804963887,0.0,0.0,ERA5-Land Daily,2530.7305804534108,4.773646113205928,1364083200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4832,2013-03-25,5.338649412329488,29.6071174982053,5021143.90628457,0.0,0.0,ERA5-Land Daily,958.4358911043287,5.338649412329488,1364169600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4833,2013-03-26,4.191249740941187,179.67103407484962,3.0470852758140486E7,0.0,0.0,ERA5-Land Daily,338.51950309828493,4.191249740941187,1364256000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4834,2013-03-27,0.24955262518983887,12.002127889748776,2035470.4006465068,0.0653975710086789,11090.934981291084,ERA5-Land Daily,2421.959750635546,0.24955262518983887,1364342400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4835,2013-03-28,3.267456316439232,2.622542763014702,444763.48007468757,0.0037789884664625266,640.887952413746,ERA5-Land Daily,2529.2141106501917,3.267456316439232,1364428800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4836,2013-03-29,3.257181973683186,5.776285983220955,979614.5527292546,0.0,0.0,ERA5-Land Daily,1240.0766292621565,3.257181973683186,1364515200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4837,2013-03-30,3.4894309399531074,54.262765759833755,9202555.961405296,0.0,0.0,ERA5-Land Daily,435.90863049695474,3.4894309399531074,1364601600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4838,2013-03-31,3.0508650013327405,74.06800423590457,1.256137508632226E7,0.0,0.0,ERA5-Land Daily,695.3069274143082,3.0508650013327405,1364688000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4839,2013-04-01,0.0,34.992723733029514,5934502.119196549,1.2720599994422024,215731.78527138758,ERA5-Land Daily,1879.6136211907992,-0.007816125710094358,1364774400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4840,2013-04-02,0.0,17.037391487148597,2889413.1436424507,5.759285424549274,976731.3861534162,ERA5-Land Daily,1744.0379400934128,-0.8519391534335573,1364860800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4841,2013-04-03,0.30311824756162387,39.10848969540589,6632504.995799863,2.3243337508296196,394189.47994032694,ERA5-Land Daily,1668.4719812850637,0.30311824756162387,1364947200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4842,2013-04-04,1.6397286808816105,60.26776630858503,1.0220958780066239E7,0.0020069626984113033,340.36574225367286,ERA5-Land Daily,612.1223864419694,1.6397286808816105,1365033600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4843,2013-04-05,1.9751481346882602,56.5729436247863,9594344.70982848,20.195567691444833,3425016.0169764124,ERA5-Land Daily,852.5641938934755,1.9751481346882602,1365120000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4844,2013-04-06,0.005793912301447316,81.20908541822773,1.3772448615012748E7,41.12477145940623,6974451.181316798,ERA5-Land Daily,1440.9382465429555,0.005793912301447316,1365206400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4845,2013-04-07,1.0922838178394123,20.124420754548687,3412950.0328876693,1.6522314922165608,280206.00416158483,ERA5-Land Daily,2167.458315162142,1.0922838178394123,1365292800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4846,2013-04-08,3.251991206361407,8.099474245286586,1373609.7664115657,0.0,0.0,ERA5-Land Daily,1042.9805136285936,3.251991206361407,1365379200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4847,2013-04-09,6.070552903699811,15.348508411747547,2602991.307305591,0.0,0.0,ERA5-Land Daily,444.27256096636495,6.070552903699811,1365465600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4848,2013-04-10,4.298620671698909,9.14803656542809,1551438.030323352,0.0,0.0,ERA5-Land Daily,1033.4444190529407,4.298620671698909,1365552000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4849,2013-04-11,2.8337311747501355,106.89216778382941,1.812810574787827E7,1.2302269571243722,208637.2166924555,ERA5-Land Daily,484.12696347607636,2.8337311747501355,1365638400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4850,2013-04-12,3.696954168655663,35.67065345503069,6049473.8888300415,0.2616782420679289,44378.65694444203,ERA5-Land Daily,911.4723129175433,3.696954168655663,1365724800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4851,2013-04-13,2.2681736399256143,70.74445599246042,1.1997726361963194E7,0.34900170065170205,59188.057149314525,ERA5-Land Daily,409.7092125676709,2.2681736399256143,1365811200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4852,2013-04-14,0.7048166149703593,30.900643413207504,5240516.148993716,0.054958795072345634,9320.597285128428,ERA5-Land Daily,1756.2878310586311,0.7048166149703593,1365897600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4853,2013-04-15,2.791374176423741,88.69815714918958,1.5042538717094671E7,7.697060326353488E-4,130.53633997405277,ERA5-Land Daily,439.25443694319586,2.791374176423741,1365984000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4854,2013-04-16,0.8482910669460438,87.75895851090921,1.4883257709084418E7,4.2728878322555195,724649.5611221798,ERA5-Land Daily,796.7432389351562,0.8482910669460438,1366070400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4855,2013-04-17,0.0,24.791566696623185,4204462.796945455,5.3659185990911595,910019.3383256178,ERA5-Land Daily,1746.988554845578,-0.9571895346156358,1366156800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4856,2013-04-18,3.9204381989326302,100.11976492328876,1.697955728292996E7,50.14256460721567,8503800.909975888,ERA5-Land Daily,378.5680083964256,3.9204381989326302,1366243200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4857,2013-04-19,1.4042168213074304,6.370438602787772,1080378.3574232366,2.5678342907852043,435485.33565640944,ERA5-Land Daily,1481.6245579874912,1.4042168213074304,1366329600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4858,2013-04-20,0.8169870096526403,7.6218282439976175,1292604.6057815691,0.8165482201497232,138480.42181211407,ERA5-Land Daily,1493.9789527770663,0.8169870096526403,1366416000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4859,2013-04-21,0.0,44.526660067174056,7551385.840821821,16.87445414506533,2861780.1988832313,ERA5-Land Daily,1514.7903629889183,-0.9221647828653188,1366502400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4860,2013-04-22,0.0,142.31420461385366,2.4135416131540075E7,53.334383333224636,9045109.301346187,ERA5-Land Daily,615.7744970269599,-0.45288343045288154,1366588800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4861,2013-04-23,0.0,29.854254527675916,5063056.483205267,14.91421510689621,2529338.4371358873,ERA5-Land Daily,1502.3082898521138,-2.1502065972186597,1366675200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4862,2013-04-24,0.0,18.246742397983425,3094509.940278127,13.03460565169188,2210570.8447565828,ERA5-Land Daily,1399.9736218313528,-2.2210196194381333,1366761600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4863,2013-04-25,0.4511149508213148,33.27929331220195,5643917.238148861,7.859838637006362,1332969.3739681612,ERA5-Land Daily,915.3629689644622,0.4511149508213148,1366848000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4864,2013-04-26,1.3901768462768413,66.58598051532974,1.1292480273663845E7,0.2864266132793092,48575.79411276053,ERA5-Land Daily,495.8775142639002,1.3901768462768413,1366934400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4865,2013-04-27,0.4408665667708484,26.217257537578277,4446249.21464523,0.0,0.0,ERA5-Land Daily,881.2210723361628,0.4408665667708484,1367020800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4866,2013-04-28,3.0935872601990337,8.58131159182937,1455325.747596167,0.0,0.0,ERA5-Land Daily,537.7687868782026,3.0935872601990337,1367107200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4867,2013-04-29,2.784865060203946,85.30966357710733,1.4467875754650706E7,0.006409030209354872,1086.9232029374907,ERA5-Land Daily,195.75801057590758,2.784865060203946,1367193600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4868,2013-04-30,0.0,7.3847147870558105,1252391.951189524,0.08132410965304936,13791.955858018915,ERA5-Land Daily,953.6602490005467,-0.9621447911238595,1367280000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4869,2013-05-01,0.0,2.9864314351243553,506476.25534367916,0.8901848194704458,150968.6338773777,ERA5-Land Daily,1250.7929293167806,-2.0340913523037094,1367366400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4870,2013-05-02,0.18247576396316723,17.246289396489814,2924840.6540911733,3.3527482588657946,568600.8268224914,ERA5-Land Daily,601.5183556792733,0.18247576396316723,1367452800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4871,2013-05-03,1.1098740928443698,65.56597370639672,1.1119494809160141E7,15.381379624829036,2608566.017213312,ERA5-Land Daily,459.60241692042865,1.1098740928443698,1367539200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4872,2013-05-04,0.0,50.34588026984196,8538281.713468837,14.835475005814159,2515984.7096495037,ERA5-Land Daily,906.7688920339436,-0.6372679419613593,1367625600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4873,2013-05-05,0.0,42.30715642499918,7174974.756947874,14.972073049567399,2539150.7079957984,ERA5-Land Daily,1006.5483991318565,-0.3834749202335638,1367712000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4874,2013-05-06,2.424201280879677,80.43065761251206,1.3640433128081651E7,37.380395183226085,6339433.195418031,ERA5-Land Daily,717.9485008508916,2.424201280879677,1367798400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4875,2013-05-07,0.0,82.24777542423551,1.3948602608879283E7,57.83630238712114,9808600.830889009,ERA5-Land Daily,1060.488287625969,-1.0352758444766155,1367884800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4876,2013-05-08,3.318387020927214,38.23073561546283,6483644.521625377,2.905590376629947,492766.2213202252,ERA5-Land Daily,230.88181240849698,3.318387020927214,1367971200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4877,2013-05-09,3.883128448662232,7.118229740912341,1207198.096514534,0.0,0.0,ERA5-Land Daily,580.3215064840987,3.883128448662232,1368057600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4878,2013-05-10,4.4837780056000724,16.07839700902145,2726774.910443945,0.0,0.0,ERA5-Land Daily,288.5107765774192,4.4837780056000724,1368144000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4879,2013-05-11,0.7147900486780764,29.022762528675624,4922041.709167984,2.2512495699167747,381794.9538721079,ERA5-Land Daily,483.48652665325676,0.7147900486780764,1368230400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4880,2013-05-12,0.0,14.998650363882199,2543658.02012523,4.586144984451503,777775.6123476756,ERA5-Land Daily,965.1885367368747,-1.6859492112813106,1368316800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4881,2013-05-13,0.0,20.445262639405502,3467362.3975877217,8.779684801367981,1488968.3483088263,ERA5-Land Daily,991.3236803636092,-0.8963998274360915,1368403200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4882,2013-05-14,0.904042165410803,145.91904673943418,2.4746770177508034E7,2.5868102011804357,438703.50699149445,ERA5-Land Daily,187.75964168609036,0.904042165410803,1368489600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4883,2013-05-15,0.0,29.452770860962456,4994967.880297089,14.574102042884311,2471657.825745243,ERA5-Land Daily,605.3236893798444,-2.1854877044185264,1368576000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4884,2013-05-16,0.0,45.13600421731247,7654726.014564945,19.17611226797688,3252124.063290439,ERA5-Land Daily,902.8161377081959,-0.4229823966999926,1368662400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4885,2013-05-17,0.0,30.22742281785575,5126343.011735735,15.934773760719182,2702417.49037232,ERA5-Land Daily,871.0454754001394,-1.045031120618671,1368748800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4886,2013-05-18,1.3340114288228995,71.49986460008319,1.212583796644985E7,40.44060929150507,6858422.435847889,ERA5-Land Daily,257.6888652854531,1.3340114288228995,1368835200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4887,2013-05-19,0.0,33.030708532747624,5601759.133746166,2.9821431171845694,505748.98895265436,ERA5-Land Daily,465.3367645754219,-0.09618475155385728,1368921600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4888,2013-05-20,0.0,64.60289378784745,1.095616371606802E7,33.225303298007134,5634760.938796484,ERA5-Land Daily,686.8706884551514,-1.6205882393037636,1369008000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4889,2013-05-21,0.0,24.160298666694352,4097404.498483892,21.85995925922678,3707284.278273593,ERA5-Land Daily,571.279983841115,-3.049037215399636,1369094400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4890,2013-05-22,0.0,16.35236287496096,2773237.455755069,13.416977635861473,2275418.250396915,ERA5-Land Daily,526.1564903713717,-2.440367966961621,1369180800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4891,2013-05-23,0.0,50.71118757564936,8600235.078317245,44.84661214525758,7605647.301001778,ERA5-Land Daily,771.2208516263091,-2.4260741137960298,1369267200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4892,2013-05-24,0.0,24.094639725869737,4086269.237152403,20.076737298823677,3404863.278303784,ERA5-Land Daily,752.871602839437,-2.77029086192225,1369353600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4893,2013-05-25,0.0,38.76110420238696,6573591.035279747,33.08591205681871,5611121.235224358,ERA5-Land Daily,773.4365603481226,-2.5787796539259813,1369440000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4894,2013-05-26,0.0,30.41351270622678,5157902.453787871,23.9854606268234,4067753.2851046096,ERA5-Land Daily,765.033221716013,-2.766459581082386,1369526400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4895,2013-05-27,0.0,6.362437794461494,1079021.480652802,5.136635683836912,871134.6845657976,ERA5-Land Daily,709.7366360113166,-2.9067692271750283,1369612800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4896,2013-05-28,0.0,140.29145765775183,2.379237349818673E7,127.71078608444736,2.1658786450710915E7,ERA5-Land Daily,265.65927143989546,-0.38178515481458347,1369699200000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4897,2013-05-29,0.0,57.82675165290713,9806981.098373605,23.090483464940412,3915971.9060856956,ERA5-Land Daily,527.0176569112265,-0.21068025948332825,1369785600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4898,2013-05-30,0.0,31.87945569068148,5406515.331546116,16.222517757704512,2751216.702829272,ERA5-Land Daily,685.4542531003683,-1.1611890464921029,1369872000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4899,2013-05-31,0.0,33.09600666839873,5612833.2052405,26.55630903956392,4503749.793119816,ERA5-Land Daily,591.7354586486234,-4.051569797229787,1369958400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
4900,2013-06-01,0.0,49.20571015490969,8344917.458233014,48.605207132899345,8243076.673163156,ERA5-Land Daily,601.3808457815153,-6.188339547644215,1370044800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
