date,albedo_i1,albedo_i2,albedo_i3,albedo_broadband,product,source
2017-04-01,0.463329316436203,0.4353312466770558,0.08168711240225594,0.3155401630444428,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2017-04-02,0.4566933642753573,0.4335893451278072,0.08880217952971883,0.3131198665383811,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2017-04-03,0.45450830484884347,0.4356236208819169,0.09597452668166687,0.31686826895281794,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2017-04-04,0.4519202985419499,0.43684873967757293,0.08555656462314278,0.31271260722947125,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2017-04-05,0.45482135367806087,0.4341719241328594,0.08644401663981265,0.31401486399615014,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2017-04-06,0.4536155646441551,0.41136096171300096,0.08803077319504593,0.3078127153879267,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2017-04-07,0.4656539960425113,0.4251649171615529,0.0903781001062326,0.3196919920889575,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2017-04-08,0.46186631924911997,0.4209133387380463,0.08054205537392853,0.3127411004686185,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2017-04-09,0.45538112169925915,0.416274118219754,0.08164325002935044,0.3091974314871764,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2017-04-10,0.45924754297865145,0.41797975138760857,0.08188654039361731,0.31060703583985455,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2017-04-11,0.45455357508900157,0.4161192490715589,0.07981762483216659,0.3074166548310789,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2017-04-12,0.4691986341702943,0.4270849807882369,0.08305856870898785,0.3183624245020642,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
2017-04-13,0.46347241254517985,0.4193269887631038,0.08382351394275618,0.31349548693281415,VNP43IA1,VIIRS VNP43IA1 BRDF (Collection 001)
