"sensor","year","month","mean_albedo","n_obs","sd_albedo","date","mean_temp","total_precip","total_snowfall","mean_radiation","total_pdd","n_days","season_sin","season_cos","day_of_year","time_trend","temp_anomaly","precip_anomaly","snow_anomaly","rad_anomaly","temp_lag1","precip_lag1","snow_lag1","rad_lag1","temp_cum3","precip_cum3","snow_cum3","rad_cum3"
"VIIRS",2018,4,0.296879052317655,30,0.0276553781526086,2018-04-01,1.02014658325498,1329.43766902582,183.486863539149,1207.99353439603,39.428390865572,30,0.866025403784439,-0.5,91,6.24777549623546,0.969291203789503,62.4162659794677,-307.786607567451,-833.3669332636,3.40137190765751,1602.47656846201,22.6658805837451,1436.26783697938,2.78752700159465,3729.81153854616,239.24837626432,1774.7408714827
"VIIRS",2018,5,0.31094050039102,31,0.0434615816787657,2018-05-01,-1.19366731967428,1840.3994708027,793.790846129272,690.468919275633,8.25203701691093,31,0.5,-0.866025403784439,121,6.32991101984942,-1.24452269913976,573.378067756344,302.517375022673,-1350.89154838399,1.02014658325498,1329.43766902582,183.486863539149,1207.99353439603,1.07595039041273,4772.31370829054,999.943590252165,1111.57676355035
"VIIRS",2018,6,0.331050582448868,30,0.043160008113337,2018-06-01,-0.893850905836652,1025.5754769302,481.070614015608,378.264628616793,15.3433163060088,30,1.22464679914735e-16,-1,152,6.41478439425051,-0.944706285302126,-241.445926116158,-10.2028570909914,-1663.09583904283,-1.19366731967428,1840.3994708027,793.790846129272,690.468919275633,-0.355790547418653,4195.41261675873,1458.34832368403,758.909027429485
"VIIRS",2018,7,0.248748100779031,31,0.0513405983672712,2018-07-01,-2.2077890397666,1486.7741466583,1057.32566822502,521.680971552003,7.81661983073825,31,-0.5,-0.866025403784439,182,6.49691991786448,-2.25864441923208,219.752743611945,566.052197118421,-1519.67949610762,-0.893850905836652,1025.5754769302,481.070614015608,378.264628616793,-1.43176908842585,4352.7490943912,2332.1871283699,530.138173148144
"VIIRS",2018,8,0.273005783740926,31,0.0174378160934152,2018-08-01,-1.21360003722464,1612.87248121501,893.482191048288,982.79386093256,11.661003632367,31,-0.866025403784438,-0.5,213,6.58179329226557,-1.26445541669011,345.851078168652,402.208719941688,-1058.56660672707,-2.2077890397666,1486.7741466583,1057.32566822502,521.680971552003,-1.4384133276093,4125.22210480351,2431.87847328892,627.57982036712
"VIIRS",2018,9,0.369646058186677,30,0.0547426684870385,2018-09-01,-1.66798924452301,1457.30256261,1014.87050482539,1682.63764182627,6.60962210695121,30,-1,-1.83697019872103e-16,244,6.66666666666667,-1.71884462398848,190.281159563639,523.597033718785,-358.722825833361,-1.21360003722464,1612.87248121501,893.482191048288,982.79386093256,-1.69645944050475,4556.94919048331,2965.67836409869,1062.37082477028
"VIIRS",2018,10,0.415470550292631,31,0.0477837158093967,2018-10-01,-2.40103759945035,1080.01496821796,779.13210934048,2911.87163621343,4.5605202048947,31,-0.866025403784439,0.5,274,6.74880219028063,-2.45189297891582,-187.006434828396,287.858638233881,870.511168553802,-1.66798924452301,1457.30256261,1014.87050482539,1682.63764182627,-1.760875627066,4150.19001204297,2687.48480521415,1859.10104632409
"VIIRS",2018,11,0.360100463431862,30,0.0116078282441712,2018-11-01,0.277684359706451,1240.97798410443,412.516083544637,3522.04821548644,23.910321517943,30,-0.5,0.866025403784438,305,6.83367556468172,0.226828980240977,-26.0434189419263,-78.7573875619626,1480.68774782681,-2.40103759945035,1080.01496821796,779.13210934048,2911.87163621343,-1.26378082808897,3778.29551493239,2206.5186977105,2705.51916450871
"VIIRS",2018,12,0.363108970330299,31,0.018122298358593,2018-12-01,0.724975647008983,756.788626833759,192.275252828187,4221.35933326356,30.7402173486809,31,-2.44929359829471e-16,1,335,6.91581108829569,0.674120267543509,-510.232776212598,-298.998218278412,2179.99886560394,0.277684359706451,1240.97798410443,412.516083544637,3522.04821548644,-0.466125864244971,3077.78157915615,1383.9234457133,3551.75972832115
"VIIRS",2019,1,0.375422498749803,31,0.0335159699807004,2019-01-01,2.5942089094355,977.218413294465,395.4834541613,3619.52802067444,80.5826330329601,31,0.5,0.866025403784439,1,7.00068446269678,2.54335352997003,-289.802989751892,-95.7900169452995,1578.16755301481,0.724975647008983,756.788626833759,192.275252828187,4221.35933326356,1.19895630538365,2974.98502423266,1000.27479053412,3787.64518980815
"VIIRS",2019,2,0.336015129728652,28,0.034918397289171,2019-02-01,2.72788452200842,1264.24819771518,16.9862157742668,2701.03170436905,76.3807666162357,28,0.866025403784439,0.5,32,7.08555783709788,2.67702914254294,-2.7732053311745,-474.287255332333,659.671236709417,2.5942089094355,977.218413294465,395.4834541613,3619.52802067444,2.01568969281763,2998.25523784341,604.744922763753,3513.97301943568
"VIIRS",2019,3,0.32136642575731,31,0.0343679835392931,2019-03-01,2.7206370989128,1395.62611325458,41.1144643818283,1477.4720228593,84.3397500662967,31,1,6.12323399573677e-17,60,7.16221765913758,2.66978171944732,128.604710208223,-450.159006724771,-563.888444800325,2.72788452200842,1264.24819771518,16.9862157742668,2701.03170436905,2.68091017678557,3637.09272426423,453.584134317394,2599.3439159676
"VIIRS",2019,4,0.287689235944897,30,0.0167833914760636,2019-04-01,1.15605125538908,1559.9894167135,357.418941000018,1226.31912359436,40.96303342493,30,0.866025403784439,-0.5,91,7.24709103353867,1.1051958759236,292.968013667142,-133.854530106581,-815.04134406527,2.7206370989128,1395.62611325458,41.1144643818283,1477.4720228593,2.20152429210343,4219.86372768326,415.519621156113,1801.6076169409
"VIIRS",2019,5,0.305495062609116,31,0.0426855189758328,2019-05-01,-0.250435452325307,1774.05032277668,971.959168355554,669.179445315211,21.7005828608377,31,0.5,-0.866025403784439,121,7.32922655715264,-0.301290831790781,507.02891973032,480.685697248954,-1372.18102234442,1.15605125538908,1559.9894167135,357.418941000018,1226.31912359436,1.20875096732552,4729.66585274476,1370.4925737374,1124.32353058962
"VIIRS",2019,6,0.293688094256779,30,0.0627123654163443,2019-06-01,0.0980227530879454,1543.77882610255,391.836273780259,316.060459092988,27.0181863707375,30,1.22464679914735e-16,-1,152,7.41409993155373,0.0471673736224712,276.75742305619,-99.4371973263405,-1725.30000856664,-0.250435452325307,1774.05032277668,971.959168355554,669.179445315211,0.334546185383906,4877.81856559272,1721.21438313583,737.18634266752
"VIIRS",2019,7,0.279213467526207,31,0.0291777791819203,2019-07-01,-2.06660524661218,1765.5667517142,1292.41599600541,501.438007094943,5.09774274065897,31,-0.5,-0.866025403784439,182,7.49623545516769,-2.11746062607765,498.545348667839,801.142524898815,-1539.92246056469,0.0980227530879454,1543.77882610255,391.836273780259,316.060459092988,-0.739672648616513,5083.39590059342,2656.21143814123,495.559303834382
"VIIRS",2019,8,0.314389196744274,31,0.0642816843747966,2019-08-01,-2.11972830869242,2124.69905816918,1227.71907001773,965.359121235595,4.32093635629753,31,-0.866025403784438,-0.5,213,7.58110882956879,-2.1705836881579,857.677655122824,736.44559891113,-1076.00134642403,-2.06660524661218,1765.5667517142,1292.41599600541,501.438007094943,-1.36277026740555,5434.04463598592,2911.9713398034,594.285862474509
"VIIRS",2019,9,0.384456223242678,30,0.0290528871855383,2019-09-01,-3.25775431628641,1535.54048434615,1155.56010632827,1845.54521728247,1.23646219065971,30,-1,-1.83697019872103e-16,244,7.66598220396988,-3.30860969575188,268.519081299796,664.286635221667,-195.815250377157,-2.11972830869242,2124.69905816918,1227.71907001773,965.359121235595,-2.48136262386367,5425.80629422953,3675.69517235141,1104.11411520434
"VIIRS",2019,10,0.425282146360123,31,0.0184627358480385,2019-10-01,-0.709569711596665,1217.79895671372,609.81178175879,2483.69272554468,13.2529995121978,31,-0.866025403784439,0.5,274,7.74811772758385,-0.760425091062139,-49.2224463326354,118.53831065219,442.332257885053,-3.25775431628641,1535.54048434615,1155.56010632827,1845.54521728247,-2.02901744552516,4878.03849922906,2993.09095810478,1764.86568802092
"VIIRS",2019,11,0.400302853645355,30,0.0442076135023167,2019-11-01,-0.687573221951572,1245.01178447976,586.731902706473,4111.37305933898,8.41562958969311,30,-0.5,0.866025403784438,305,7.83299110198494,-0.738428601417046,-22.0096185665975,95.4584315998734,2070.01259167935,-0.709569711596665,1217.79895671372,609.81178175879,2483.69272554468,-1.55163241661155,3998.35122553963,2352.10379079353,2813.53700072204
